OSM_ID,Latitude,Longitude,Name,Transit,Finance,Education,Retail,Civic,Healthcare,Food_Place,Government,Parking_Lot,PSGC,UrbanRural_2020CPH,Population_2020,Cluster
882480399,14.8607766,120.8066697,D' Medicine Centre,9,39,12,0,5,13,87,0,7,301410012.0,U,"15,865",3
890559667,15.1337372,120.5918428,Southstar Drug,6,51,3,0,4,20,197,0,3,330100029.0,U,"5,835",3
895726718,15.101089,120.6200293,TGP,0,1,2,0,2,0,17,0,1,305416023.0,U,"8,256",1
895765748,15.0295225,120.6921433,Saint Anthony's Drug II,9,31,14,0,9,10,105,0,35,305416021.0,U,727,3
896400301,14.4622058,120.9629356,Mercury Drug,3,25,15,1,13,9,67,0,4,402103092.0,,"10,983",3
898465499,9.8814608,123.6052949,S Pharmacy,1,1,1,0,0,2,21,0,3,702205035.0,U,"6,009",1
900779595,15.1379231,120.5889024,Manson Drug,7,49,3,0,5,22,200,0,3,330100029.0,U,"5,835",3
901000386,15.1385889,120.5876442,Mercury Drug,7,49,3,0,4,22,205,0,3,330100024.0,U,"4,811",3
901203240,11.0079613,124.6072761,Luz Pharmacy,8,28,17,0,14,18,84,9,0,803738116.0,,"2,305",2
901203248,11.0050848,124.6081169,Mercury Drug,8,28,15,0,14,17,80,8,0,803738116.0,,"2,305",2
901203263,11.005317,124.607185,Serv-Well Drug,8,28,15,0,14,17,80,8,0,803738116.0,,"2,305",2
901203268,11.0072866,124.6080376,Serv-Well,8,28,16,0,14,18,84,9,0,803738116.0,,"2,305",2
901203269,11.0080579,124.6073303,Mercury Drug,8,28,17,0,14,18,84,9,0,803738116.0,,"2,305",2
901203282,11.0056614,124.6075966,Luz Pharmacy,8,28,16,0,14,17,80,8,0,803738116.0,,"2,305",2
903715779,13.7662135,121.0654598,South Star Drug,4,55,4,0,11,73,141,0,2,401005034.0,U,"9,162",3
910454619,14.0672029,121.3266752,Ultimart Drugstore,5,64,5,0,12,41,112,0,0,403424011.0,U,217,3
915082156,11.4254034,122.0549711,,2,6,2,0,2,0,13,0,1,600606031.0,U,"2,178",1
915082157,11.4255606,122.0550601,,2,6,2,0,2,0,13,0,1,600606031.0,U,"2,178",1
915274597,14.1311053,120.9057711,Perea's Pharmacy,1,1,5,0,6,1,6,0,1,402114009.0,R,"1,100",1
915274615,14.1298203,120.9048538,TGP,1,1,5,0,6,1,6,0,1,402114008.0,R,620,1
917839693,14.2227819,120.9719432,TGP,4,16,4,0,2,6,54,0,7,402118035.0,U,794,1
917839698,14.2230585,120.9738476,South Star Drug,4,16,4,0,2,6,55,0,7,402118034.0,U,377,1
917839707,14.2231781,120.9738529,Mercury Drug,4,17,4,0,2,6,55,0,7,402118034.0,U,377,1
919490720,14.5975156,121.040497,Mercury Drug,2,204,10,5,25,29,433,0,48,1381400021.0,U,"15,212",0
920350718,15.1404536,120.58781,Manson Drug,7,49,3,0,5,22,207,0,3,330100024.0,U,"4,811",3
920422614,16.617713,120.3172664,Mercury Drug,8,28,9,0,19,4,76,0,2,103314006.0,U,"1,897",3
922089645,15.672351,120.5852352,Mercury Drug,0,10,2,0,3,4,57,0,0,306910016.0,U,"4,755",1
923706433,14.5295499,120.989308,Mercury Drug,12,118,10,1,12,16,663,1,21,1381000001.0,U,"33,850",0
923744105,14.6649184,121.073902,Herbal Pharmacy,2,37,17,0,12,2,306,0,71,1381300066.0,U,"69,475",3
923948014,14.2870897,120.7154474,TGP,4,1,1,1,1,0,0,0,0,402121002.0,R,"2,005",1
923954312,14.286387,120.716399,C P Rosanes Drug Store,4,1,1,1,1,0,0,0,0,402121001.0,R,"1,899",1
924193972,14.8091328,121.0577964,Zamora Pharmacy,7,4,7,3,6,2,27,0,0,301420029.0,U,"8,293",1
924267273,9.5350863,125.5584394,,1,0,3,0,1,0,0,0,0,1606714006.0,R,"1,764",1
924683165,14.2235564,120.9717469,Silang Drug,4,17,4,0,2,6,55,0,7,402118042.0,U,"1,798",1
924740329,14.3072132,121.0144597,TGP,2,3,11,1,11,2,11,0,4,402123020.0,R,"4,952",1
924740513,14.3001484,121.0055671,Botika ng Barangay,1,6,12,1,9,2,17,0,5,402123006.0,U,"17,020",1
924798989,14.1826074,120.7963548,Farmacia Golfo,4,0,0,0,1,0,4,0,0,402107012.0,U,"1,744",1
924890266,14.6367272,121.0525647,TGP,16,147,28,6,34,41,695,0,43,1381300082.0,U,"21,868",0
925128128,14.0844455,121.1496012,Mercury Drug,1,15,8,0,5,2,21,0,1,401031035.0,U,"5,234",1
925229092,14.6145258,120.9628511,TGP,4,126,9,0,19,6,122,2,2,1380601119.0,U,"2,345",3
925351799,14.8573694,121.0554591,Mercury Drug,3,0,5,0,12,1,4,0,1,301420047.0,U,"3,695",1
925351801,14.8572107,121.0555844,Cetric Drug,3,0,5,0,12,1,4,0,1,301420014.0,U,"4,854",1
925351813,14.8574313,121.0548139,Generika,3,0,5,0,12,1,4,0,2,301420056.0,R,"3,175",1
925986420,14.6357828,121.1087464,TGP,16,88,19,0,26,42,415,0,25,405805015.0,U,"86,723",0
925986467,14.635557,121.1096375,TGP,16,87,19,0,26,39,417,0,25,405805015.0,U,"86,723",0
926345187,14.5431213,121.0060101,South Star Drug,13,275,21,5,26,30,434,0,22,1381100114.0,U,"1,050",0
926361919,14.548023,121.0021262,United Pharmacy,12,297,22,4,29,39,476,0,14,1381100108.0,U,"2,070",0
926642690,14.5465154,120.9990697,Mercury Drug,13,210,20,3,29,27,412,0,14,1381100093.0,U,382,0
926642697,14.5474578,120.9983723,Mercury Drug,12,204,20,3,29,27,448,0,14,1381100092.0,U,469,0
927569668,15.1482101,120.5896932,Four Ank Drug & Convenience Store,8,57,5,0,11,21,248,0,7,330100025.0,U,"9,164",3
927570430,15.1524858,120.5924049,Calaguas Pharmacy,15,56,4,1,21,25,293,0,9,330100036.0,U,"11,337",3
928048484,14.5401993,121.0120122,Mercury Drug,12,253,13,2,23,23,410,0,23,1380300001.0,U,"17,576",0
929097000,14.5445792,121.0679731,Mercury Drug,2,93,26,6,32,18,253,0,22,1381701006.0,U,"4,749",3
929188489,15.0394867,120.6819435,Mercury Drug,8,51,16,0,11,11,141,0,37,305416010.0,U,"20,542",3
931621486,14.1624204,120.8600805,,1,0,0,0,7,0,1,0,0,402110020.0,R,"1,433",1
931621489,14.1895342,120.8447908,Daine 2 Botikang Barangay,1,0,2,0,0,0,0,0,0,402110033.0,R,"2,326",1
936046153,14.06852,121.325307,Botika ng Bayan,5,66,6,0,12,42,118,0,0,403424032.0,U,135,3
936238863,10.7233363,122.5556069,Mercury Drug,2,43,17,1,10,6,223,0,29,631000028.0,R,274,3
936254432,10.8224518,122.5292219,Mercury Drug,2,6,2,0,4,1,20,0,0,603043052.0,R,"1,508",1
938278001,10.1038364,123.6398205,Mercury Drug,0,10,2,0,1,3,13,0,2,702214012.0,U,"10,525",1
938278002,10.1037809,123.6399493,Rose Pharmacy,0,10,2,0,2,3,13,0,2,702214012.0,U,"10,525",1
941393840,14.6322979,121.0827536,South Star Drug,2,70,13,2,37,29,335,0,44,1380700001.0,U,"16,639",0
942493177,10.6971281,122.5689621,Mercury Drug,2,87,20,0,15,14,178,0,8,631000054.0,U,360,3
942495720,10.6977935,122.5676278,Mercury Drug,2,90,21,0,16,14,195,0,9,631000054.0,U,360,3
942506058,10.7164333,122.5622972,Mercury Drug,2,78,23,1,17,10,274,0,14,631000154.0,U,296,3
944882576,14.6016901,121.0028537,TGP,21,108,48,3,50,23,375,0,15,1380606031.0,U,"2,087",0
945984707,14.5170678,120.9943541,Mercury Drug,6,84,2,1,15,11,318,2,16,1381000006.0,U,"26,928",3
946772470,14.4642399,120.9684831,Mercury Drug,4,34,14,1,15,6,84,0,8,1380200009.0,U,"20,851",3
947080649,14.0694364,121.3208519,Savior's Pharmacy,5,71,6,0,12,42,130,0,1,403424001.0,U,"6,471",3
949110908,14.679999,120.541975,Mercury Drug,0,32,4,1,3,2,48,0,7,300803013.0,U,736,1
949366060,14.6341146,121.0859357,Mervis Drug,2,68,13,2,38,28,318,0,45,1380700011.0,U,"8,902",0
951537010,11.5634091,124.2743218,Botika ng Barangay,0,0,0,0,6,0,0,0,0,807808014.0,R,932,1
957223867,14.6201747,121.0570041,Mercury Drug,15,144,27,1,31,33,485,0,40,1381300115.0,U,"22,227",0
957223951,14.6227296,121.0530969,Mercury Drug,17,137,29,2,32,36,481,0,38,1381300115.0,U,"22,227",0
957223956,14.6190976,121.0529942,Mercury Drug,17,178,26,2,32,34,514,0,35,1381300115.0,U,"22,227",0
962802327,14.6234006,120.998836,TGP,17,145,36,3,28,33,344,0,5,1381300099.0,U,"6,247",0
962802555,14.6384466,120.9931375,,10,121,16,2,26,21,189,0,10,1381300100.0,U,"5,844",3
962956231,14.6531379,120.9841111,Generic Pharmacy,11,98,22,1,34,24,106,0,15,1380100090.0,U,"1,518",3
964753475,14.4197543,121.045096,Generika,3,55,6,1,13,16,201,0,5,1380800001.0,U,"71,075",3
966015604,14.6575046,120.9848275,Mercury Drug,9,98,22,0,36,27,120,0,13,1380100081.0,U,"1,894",3
967510691,14.6623095,121.0443532,Southstar Drug,2,84,20,6,14,18,270,0,31,1381300129.0,U,"7,345",3
974331396,14.650817,121.1113353,TGP,10,44,16,1,18,18,286,0,17,1380700013.0,U,"42,761",3
978177981,13.6238982,123.1854974,Farmacia Uy,18,57,18,1,8,13,130,0,1,501724027.0,U,722,3
978261695,13.622749,123.18458,South Star,18,57,18,1,8,13,130,0,1,501724013.0,U,344,3
978263318,13.622227,123.183687,South Star,18,57,18,1,8,13,130,0,1,501724001.0,U,"5,757",3
983058242,14.3983368,120.9924439,,2,16,9,1,12,3,23,0,3,402103027.0,U,"18,370",1
983627475,11.0058766,124.6066917,Luz Pharmacy,8,28,17,0,13,18,82,9,0,803738116.0,,"2,305",2
995646579,14.7295638,121.1445351,Pena drug store,1,6,9,0,6,1,18,0,6,405808001.0,U,"8,533",1
997425024,14.6599078,121.0712529,UP Pharmacy,1,45,14,1,13,5,386,0,81,1381300124.0,U,"47,127",0
1001644724,14.5626572,121.0283376,Generika Drugstore,8,437,21,5,17,44,849,0,46,1380300002.0,U,"36,007",0
1003849486,15.4864567,120.9736306,Mercury Drug,17,28,15,0,11,19,66,0,10,304903046.0,U,"3,208",3
1003886562,14.7089092,121.0627153,Farmacia ni Dok,5,23,16,1,17,9,121,0,10,1381300142.0,U,"44,408",3
1008385343,14.117921,120.961436,Mercury Drug,0,13,1,0,18,4,45,0,4,402119018.0,U,"6,776",1
1013105441,14.1697089,121.2440722,Econo Drugstore,2,19,1,0,13,10,170,0,8,403411004.0,U,"12,578",1
1017242990,14.5766774,121.1167458,Southstar Drug,7,35,11,6,34,18,122,1,9,405805014.0,U,"120,548",3
1017281903,14.578325,121.1164337,TGP,7,38,13,7,34,19,121,1,8,405805018.0,R,"1,619",3
1017292170,14.5759551,121.1213278,Mercury Drug,7,34,10,6,31,17,128,1,8,405805016.0,U,"104,132",3
1017527885,14.3004101,120.9539368,Mercury Drug,2,27,1,1,4,7,43,0,4,402106013.0,U,"7,662",1
1018210574,14.0630916,121.2455664,TGP,0,7,1,0,2,2,15,0,0,403401006.0,R,"3,254",1
1021566027,14.1844902,121.1367486,TGP,3,12,0,0,0,1,23,0,0,403405058.0,U,"6,268",1
1022888364,14.0262989,121.5946291,Farmacia Juan Pietro,2,3,4,0,1,2,3,0,0,405647006.0,R,"1,029",1
1022888598,14.1141669,121.5550089,South Star Drug,1,4,10,0,4,1,56,0,1,405623011.0,U,638,1
1029003369,8.1559685,125.1270086,Mercury Drug,2,18,5,2,6,4,67,0,1,1001312045.0,U,587,1
1029003475,8.1557913,125.126915,Rojon Pharmacy,2,18,5,2,6,4,67,0,1,1001312046.0,U,438,1
1038225372,14.5879899,120.9776207,Seamary's Pharmacy,3,307,23,0,26,47,574,1,22,1380609004.0,U,982,0
1041008732,14.5801714,120.9784238,Mercury Drug,4,179,13,0,23,54,422,1,19,1380608008.0,U,810,0
1041534078,14.6527661,120.9840738,Mercury Drug,11,98,22,1,34,24,106,0,15,1380100091.0,U,610,3
1044981536,14.5825728,120.9842678,Mercury Drug,4,231,15,0,30,57,545,1,22,1380608008.0,U,810,0
1047258797,14.5784828,120.983099,Generika,4,188,15,0,27,56,582,1,19,1380608012.0,U,"2,774",0
1048438859,14.3138152,121.1126939,Mercury Drug,4,19,2,0,10,4,73,0,5,403428011.0,U,"2,906",1
1051999952,14.5663864,121.0760561,Southstar Drug,5,105,24,4,47,21,252,0,39,1381200005.0,U,"28,086",0
1058992622,14.5821875,120.9855181,Rich-B Pharmacy,4,219,16,0,30,58,596,1,21,1380611008.0,U,"1,398",0
1059278012,14.7062597,121.0690605,Mercury Drug,6,22,15,2,16,10,109,0,9,1381300041.0,U,"61,813",3
1059290448,14.7044965,121.0803821,Mercury Drug,5,21,12,2,12,11,96,0,7,1381300041.0,U,"61,813",3
1067118290,14.0685322,121.3251199,Five-L Pharmacy,5,66,6,0,12,42,119,0,0,403424031.0,U,85,3
1067907646,14.5519108,121.0745401,Mercury Drug,5,62,34,4,54,19,101,0,24,1381200020.0,U,"13,823",0
1068842335,14.4566104,120.9944495,South Star Drug,3,60,17,1,18,12,227,0,5,1380200016.0,U,"32,485",3
1074617158,14.2982819,120.9552318,,2,26,1,1,4,7,44,0,4,402106013.0,U,"7,662",1
1074623706,14.2985335,120.9566952,Jlourd's Pharmacy,2,26,1,1,4,7,43,0,4,402106013.0,U,"7,662",1
1074627128,14.2983495,120.955769,Pets R Us Animal Clinic,2,26,1,1,4,7,44,0,4,402106013.0,U,"7,662",1
1083461744,14.6344926,121.0356096,Mercury Drug,13,145,22,4,33,35,473,0,28,1381300091.0,U,"6,089",0
1090454177,10.3387184,123.9109762,Watsons,3,46,27,5,7,6,303,0,8,730600003.0,U,"24,194",3
1099040233,5.8561561,125.0623961,Botika ng Barangay Kamanga,0,0,0,0,0,0,0,0,0,1208004007.0,U,"4,223",1
1099040264,5.884366,124.8606436,Botica ng Barangay,0,0,0,0,0,0,0,0,0,1208004013.0,R,"1,727",1
1101428055,5.9894993,124.6333283,Farmacia Carmela,1,1,1,1,1,0,3,0,0,1208003014.0,U,"12,714",1
1102153005,5.9048834,124.8098501,Botica Ng Barangay,0,0,0,0,0,0,0,0,0,1208003005.0,U,"5,606",1
1110182230,14.5568603,121.0177166,South Star Drug,6,472,17,3,18,50,853,0,42,1380300025.0,U,"14,054",0
1114338410,14.0058858,122.1833648,Quezon Pharmacy,0,1,0,0,0,0,0,0,0,405637015.0,R,749,1
1114428153,13.9558067,122.0197497,Botika Iyay,0,0,0,0,0,1,3,0,0,405635008.0,R,982,1
1114428157,13.9571709,122.016589,Rosary Creed Pharmacy,0,0,0,0,0,1,3,0,0,405635010.0,R,609,1
1118230494,14.659909,121.0261642,TGP,1,96,20,3,33,21,293,0,13,1381300089.0,U,"14,321",3
1130762945,14.1916657,121.1668349,Mercury Drug,3,17,2,0,7,3,58,0,4,403405006.0,U,"14,289",1
1133503314,7.1283856,125.6195504,Mercury Drug,6,9,2,0,2,3,35,0,1,1130700023.0,U,"50,100",1
1133533962,11.1044918,122.6425788,Jhime Drug Store,2,10,5,1,6,7,23,0,1,603035039.0,U,"5,954",1
1134347524,11.0062609,124.6076459,Rose Pharmacy,8,28,16,0,14,18,84,9,0,803738116.0,,"2,305",2
1135496327,9.308035,123.3077391,Union Drug,6,55,7,2,7,12,242,0,19,,,,3
1137471109,14.6569763,121.0192283,Lifebloom Pharmacy,1,95,19,3,33,20,265,0,11,1381300049.0,U,"10,508",3
1137564601,14.6556075,121.0187428,Roosevelt Drug,2,95,20,2,33,19,262,0,10,1381300049.0,U,"10,508",3
1137631245,14.6196358,121.0168239,Botika ng Bayan,6,138,17,3,29,25,291,0,17,1381300047.0,U,"4,786",3
1137631260,14.6192779,121.0167166,Wilson Pharmacy,5,139,17,4,31,24,296,0,17,1381300028.0,U,"19,466",0
1140897524,11.0056097,124.6063993,TGP,8,28,17,0,13,18,81,9,0,803738116.0,,"2,305",2
1141042465,11.0234329,124.6027882,Ormoc Pharmacy,11,19,14,0,12,14,53,6,0,803738016.0,U,"5,852",2
1148367423,14.1813172,121.284579,Mercogene Pharmacy & Gen. Mdse.,1,4,1,0,1,1,11,0,0,403402017.0,R,"1,356",1
1152823027,14.6200148,121.0506466,Manson Drug,17,180,27,2,30,39,520,0,33,1381300101.0,U,"11,632",0
1157838393,11.0055786,124.6069396,Jet Pharmacy & Convenience Store,8,28,16,0,13,18,80,9,0,803738116.0,,"2,305",2
1158582537,10.6027503,122.9205096,Liza Tan Drug Store,2,1,1,0,3,0,3,0,0,,,,1
1158582564,10.6025744,122.9199187,Negros Grace Pharmacy,2,1,1,0,3,0,3,0,0,,,,1
1169222379,14.5491736,121.056387,Mercury Drug,2,198,23,6,18,20,539,0,23,1381500034.0,U,"57,940",0
1171450314,11.1054598,122.6453069,Rose Pharmacy,1,10,5,1,6,7,23,0,1,603035039.0,U,"5,954",1
1171584962,14.3980572,120.9773259,Generika Drugstore,4,27,12,2,21,5,49,0,2,402103046.0,U,"60,495",3
1171584965,14.3958558,120.967918,The Generics Pharmacy,4,25,9,2,15,5,51,0,4,402109070.0,R,"1,300",3
1171784154,11.1073761,122.6414347,Jhime,2,10,5,1,6,7,23,0,1,603035039.0,U,"5,954",1
1178555109,11.1120912,122.6435278,Casamayor Drug Store,2,10,5,1,5,7,23,0,1,603035040.0,U,"2,565",1
1179347184,11.0070433,124.6683905,Botika ng Barangay,0,0,0,0,1,0,0,0,0,803738077.0,R,"1,264",1
1186819135,14.3963655,120.9682508,Farmacia Gracia,4,25,9,2,17,5,51,0,3,402109069.0,R,"1,400",3
1186819144,14.3963594,120.9694194,17/7 Pharmacy,4,25,10,2,19,5,53,0,2,402103048.0,U,"6,562",3
1186819155,14.3992756,120.9774344,Apollo Drugstore & Diagnostic,4,27,11,2,20,5,49,0,2,402103046.0,U,"60,495",3
1189412527,11.0108827,124.6094382,TGP,8,28,16,0,14,18,84,9,0,803738117.0,,"2,863",2
1189706060,11.014433,124.6069294,Luz Pharmacy,9,28,17,0,14,18,85,9,0,803738016.0,U,"5,852",2
1192142360,6.9516997,126.2183154,Rose Pharmacy,0,11,1,0,1,0,16,0,0,1102509005.0,U,"34,947",1
1192436678,14.8415656,120.2865533,Mercury Drugs,8,12,2,2,7,7,44,0,2,331400019.0,U,"8,433",1
1195525593,9.0945532,123.1653373,Botika ng Barangay Mayabon,0,0,0,0,0,0,2,0,0,,,,1
1195525622,9.0798054,123.1574799,Botika ng Barangay Lutoban,0,0,0,0,0,0,2,0,0,,,,1
1196690009,14.4235365,120.9554882,Wellspring Drugstore and General Merchandise,5,28,11,0,12,15,106,0,4,402103042.0,U,"21,445",3
1196690048,14.4458694,120.9511633,Mercury Drug,2,20,19,0,11,10,85,0,2,402103008.0,U,"19,965",3
1196690073,14.445846,120.9513165,TGP,2,20,19,0,11,10,85,0,2,402103008.0,U,"19,965",3
1201346640,14.6404106,121.0154306,Mercury Drug,5,134,15,3,36,17,287,0,13,1381300029.0,U,"10,595",3
1202984178,14.4240464,120.9497849,RCCA Pharmacy,6,29,11,0,16,16,105,0,4,402103013.0,U,"12,330",3
1203902765,14.6315768,121.0178615,Mercury Drug,5,159,19,3,34,23,417,0,17,1381300075.0,U,"3,518",0
1203907235,14.6241177,121.0082971,TGP,12,146,17,5,30,25,329,0,11,1381300065.0,U,"11,476",0
1207131565,7.0656984,125.6078024,Rose Pharmacy,5,138,30,2,53,47,642,4,38,1130700136.0,U,407,0
1210043257,11.247156,125.0015764,Everwell,13,52,18,8,8,20,211,0,6,831600010.0,U,600,3
1210043369,11.2458847,125.0007488,Rose Pharmacy,14,53,19,8,10,20,214,0,6,831600034.0,U,28,3
1210043383,11.2453691,124.9979579,Mercury Drug,14,53,19,8,11,20,214,0,6,831600060.0,U,"1,933",3
1210043412,11.2452926,125.0007462,Mercury Drug,14,53,19,8,10,20,215,0,6,831600037.0,U,292,3
1215067742,9.7483818,118.7440039,Sam Drugs,3,31,3,0,2,10,114,0,3,1731500065.0,U,"10,248",1
1215068034,9.7422598,118.7364675,Mercury Drug,3,27,2,0,1,9,99,0,2,1731500059.0,U,782,1
1215068427,9.7399104,118.7433371,Biochemist Drug,3,27,2,0,1,9,111,0,2,1731500061.0,U,"1,941",1
1220014911,9.7474326,118.7429875,RCE Pharma,3,30,3,0,2,10,113,0,3,1731500065.0,U,"10,248",1
1220014939,9.7480179,118.7435898,Drugman,3,31,3,0,2,10,114,0,3,1731500065.0,U,"10,248",1
1220014977,9.7954542,118.7486606,Biochemist Drug,4,3,2,3,3,0,10,1,0,1731500046.0,U,"23,804",1
1220014991,9.7581541,118.7474967,Mercury Drug,1,24,1,0,2,7,36,0,2,1731500048.0,U,"25,909",1
1222873328,15.4252061,120.9384726,TGP,1,5,0,0,0,2,12,0,0,304928001.0,U,"2,604",1
1222873331,15.4252263,120.9381648,Southstar Drug,1,5,0,0,0,2,12,0,0,304928001.0,U,"2,604",1
1223926616,14.6641095,121.0676452,Rose Pharmacy,1,36,14,1,11,5,314,0,73,1381300023.0,U,"14,105",3
1226193393,14.6287637,121.0133966,Mercury Drug,6,151,18,3,27,21,284,0,13,1381300065.0,U,"11,476",3
1226246435,8.8250499,125.1072528,Mercury Drug,1,7,1,0,5,0,6,0,0,1004308046.0,U,304,1
1226347062,7.447664,125.8088593,,5,37,6,0,11,4,76,0,17,1102319016.0,U,"2,945",1
1226347066,7.4479168,125.8084723,,5,37,6,0,11,4,75,0,17,1102319016.0,U,"2,945",1
1226347068,7.4474522,125.8090654,,5,37,6,0,10,4,76,0,17,1102319016.0,U,"2,945",1
1226634865,7.0753845,125.6244929,Davao Farmacia Southern,5,103,18,0,45,27,633,0,32,1130700160.0,U,"2,110",0
1228052134,7.0764843,125.61966,Mercury Drug,5,155,23,1,52,39,810,0,40,1130700160.0,U,"2,110",0
1229021332,7.0825241,125.6233617,,5,121,14,0,46,24,650,0,40,1130700002.0,U,"6,957",0
1229021334,7.0827287,125.6239361,,5,118,14,0,42,24,632,0,40,1130700002.0,U,"6,957",0
1229042550,7.10144,125.6327257,Farmacia Southern,2,37,9,1,15,8,130,2,20,1130700197.0,U,"14,962",3
1231814211,7.109995,125.6170095,Rose Pharmacy,5,36,9,0,12,7,126,0,15,1130700021.0,U,"67,515",3
1232318459,18.0619397,120.5224123,628 Pharmacy,1,0,0,0,4,0,4,0,3,102816016.0,R,241,1
1232400031,7.0616442,125.5931856,Amesco Drug,6,73,26,2,29,28,309,6,12,1130700075.0,U,"41,407",2
1232598439,18.0562021,120.564765,Mercury Drug,7,8,2,0,0,2,7,0,1,102805023.0,R,740,1
1233276658,7.1904643,125.4538736,,5,10,2,0,5,4,32,0,2,1130700026.0,U,"24,218",1
1233276660,7.1900959,125.4544233,Mercury Drug,5,10,2,0,5,4,32,0,2,1130700026.0,U,"24,218",1
1233276945,7.1876341,125.45332,Botica Carina,5,10,3,0,5,4,33,0,2,1130700026.0,U,"24,218",1
1233489143,7.0177578,125.4973821,,1,15,0,0,8,6,23,0,0,1130700126.0,U,"12,393",1
1233489144,7.0163046,125.4977545,Rose Pharmacy,1,15,0,0,8,6,21,0,0,1130700126.0,U,"12,393",1
1233568985,7.052691,125.5943307,,4,29,11,1,21,14,171,4,6,1130700020.0,U,"80,538",3
1233574708,7.0744248,125.6244946,,5,110,18,0,44,29,630,0,33,1130700160.0,U,"2,110",0
1233574710,7.0744115,125.6243813,New Farmacia Suy Hoo,5,112,18,0,44,29,633,0,33,1130700160.0,U,"2,110",0
1233813136,18.1949125,120.5931858,Remdios Drug & Gen. Merchandise,27,28,10,2,6,7,83,0,2,102812072.0,U,881,3
1234316699,7.0678083,125.6106746,Amesco Drug,8,151,30,2,52,46,737,4,40,1130700167.0,U,"1,074",0
1234675090,7.0782904,125.6147281,Med Express Drugstore,8,160,27,2,61,45,852,2,40,1130700146.0,U,366,0
1234710739,7.0690213,125.6052745,Mercury Drug,6,145,29,2,55,48,745,4,39,1130700136.0,U,407,0
1234900171,18.2026066,120.5980504,,22,22,10,3,6,7,66,0,1,102812045.0,U,"1,460",3
1236321345,15.0398142,120.681105,Manson Drug,8,51,15,0,11,11,140,0,37,305416010.0,U,"20,542",3
1236958725,7.0769259,125.6098326,Mercury Drug,8,160,27,2,64,46,864,2,40,1130700143.0,U,"7,867",0
1237064519,7.0703185,125.6048449,DDH Pharmacy,6,146,29,2,57,49,762,4,39,1130700139.0,U,"2,217",0
1238110029,7.1367869,125.6879077,,2,4,1,1,4,0,4,0,0,1102317025.0,U,"7,576",1
1238835877,7.1365331,125.6870328,,2,4,1,1,4,0,4,0,0,1102317026.0,U,"3,912",1
1238977755,17.5711545,120.3834943,Butika ng Barangay,4,25,6,0,14,4,60,0,0,102934038.0,R,"1,598",1
1238982318,14.9741219,120.5284892,Mercury Drug,4,5,2,0,2,1,7,0,1,305406023.0,U,"3,535",1
1239477212,7.0701857,125.6069294,,7,158,30,2,55,50,784,4,41,1130700137.0,U,"1,692",0
1240464216,17.5736897,120.3859509,Del Pilar,4,25,5,0,14,3,61,0,0,102934005.0,U,"1,128",1
1240514704,7.0813884,125.6218996,Mercury Drug,5,123,16,0,52,30,701,0,40,1130700002.0,U,"6,957",0
1240596215,17.5693734,120.385955,Lahoz Clinic & Hospital Pharmacy,5,25,5,0,14,4,60,0,0,102934039.0,U,"1,211",1
1240861037,7.0740574,125.6127271,Davao Farmacia Southern,8,160,27,2,61,48,852,2,39,1130700163.0,U,"1,057",0
1240933824,7.0693292,125.6017361,Amesco Drug,5,120,29,2,51,48,641,4,30,1130700139.0,U,"2,217",0
1242043449,8.1286176,125.1284167,Wonderland Pharmacy,4,0,1,0,1,3,14,0,5,1001312012.0,U,"29,406",1
1242789618,7.1884067,125.4535256,Pharmacia Eva,5,10,3,0,5,4,33,0,2,1130700026.0,U,"24,218",1
1242878451,7.0830646,125.6240287,Rose Pharmacy,5,117,14,0,39,24,624,0,41,1130700002.0,U,"6,957",0
1243939662,7.0607874,125.5557029,,2,20,6,1,14,3,57,1,6,1130700116.0,U,"61,698",1
1243946961,7.1105716,125.6495381,,2,16,9,0,8,3,53,2,7,1130700086.0,U,"15,616",1
1244049812,7.109215,125.6133476,,6,33,6,0,13,6,95,0,11,1130700021.0,U,"67,515",1
1245351257,14.6707103,121.0389666,Mercury Drug Congressional - Northridge Plaza,2,66,17,5,21,16,258,0,11,1381300012.0,U,"59,639",3
1245351260,14.6713836,121.0389028,Southern Drug,2,64,16,5,21,15,243,0,9,1381300012.0,U,"59,639",3
1246417205,15.4869487,120.5871565,Mercury Drug,2,37,11,1,8,14,173,0,3,306916029.0,U,456,3
1247882962,10.6977082,122.5672308,Rose Pharmacy,2,90,22,0,16,14,198,0,9,631000054.0,U,360,3
1249570535,7.0657071,125.6057255,TGP,5,126,30,2,54,46,629,4,32,1130700135.0,U,"2,935",0
