amenity,operator,Latitude,Longitude,Amenity_Type,Raw_Amenity,OSM_ID,name,addr:city,addr:postcode,addr:street,addr:street:corner,brand,brand:wikidata,brand:wikipedia,healthcare,dispensing,drive_through,access:covid19,addr:village,delivery:covid19,shop,takeaway:covid19,addr2:street,branch,opening_hours,source,source:url,addr:province,mapillary,wheelchair,addr:quarter,brand:facebook,brand:website,description,level,payment:cash,addr:state,addr:housenumber,check_date,contact:phone,payment:credit_cards,payment:debit_cards,payment:qr_code,email,phone,ref:vatin,website,source:name,is_in:city,is_in:zip,addr:housename,facebook,payment:gcash,addr:district,air_conditioning,source:feature,source:position,survey:date,source:ph,opening_hours:covid19,note,contributor:ph,official_name,ph:contributor,addr:street:es,addr:floor,addr:town,addr:unit,addr:municipality,addr:place,alt_name,name:abbr,source_ref,building,image,ele,addr:building,contact:facebook,contact:website,wpt_symbol,addr:country,FIXME,arivac:name,arivac:type_id,arivac:typetxt,roof:material,wall:material,contributor,old_name,fixme,name:en,payment:mastercard,payment:visa,wpt_description,addr:barangay,short_name,not:brand:wikidata,check_date:opening_hours,operational_status,backup_generator,capacity:persons,operator:type,survey:name,water_source,addr:suburb,mobile,addr:city_block,internet_access,payment:cards,addr:housewing,contact:mobile,level:ref,name:it,sym,time,cmt,is_in:town,atm,name:es,emergency,surveillance,surveillance:type,previously,opening_hours:drive_through,operator:wikidata,operator:wikipedia,payment:mastercard_debit,payment:visa_debit,addr:street_1,postal_code,contact:email,layer,addr:neighbourhood,delivery,smoking,wall:material_1,noname,bubbleid,old_addr:street,addr:city:es,name:fr,payment:coins,payment:cryptocurrencies,boutique,addr:subdistrict,admin_level,payment:contactless,strapline,old_addr:housenumber,addr:milestone,floor:material,addr:hamlet,name:ru,San,building:levels,building:material,money_transfer,parking,unisex,nohousenumber,building:use,start_date,addr:block_number,delivery:partner,indoor,room,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,payment:telephone_cards,payment:maya,payment:paymaya,payment:qr_ph,internet_access:ssid,addr:lot,outdoor_seating,name:ceb,Transit,Finance,Education,Retail,Civic,Healthcare,Food_Place,Government,Infrastructure,index_right,adm4_psgc,adm4_en,geo_level,len_crs,area_crs,len_km,area_km2
pharmacy,,14.5485412,121.0636418,Pharmacy,pharmacy,318870299,Mercury Drug,Makati,,Sampaguita,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,yes,no,,,,,,,,24/7,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,166,23,7,30,18,423,0,23,35424.0,1381500030.0,Comembo,Bgy,3217.0,307805.0,3.0,0.0
pharmacy,,7.0674393,125.6109545,Pharmacy,pharmacy,319137791,Mercury Drug,,,,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,151,29,2,53,46,718,4,39,32623.0,1130700168.0,Barangay 35-D,Bgy,1159.0,74658.0,1.0,0.0
pharmacy,,14.6338678,121.0974124,Pharmacy,pharmacy,322793953,Mercury Drug,Marikina,,,,Mercury Drug,Q6818610,,pharmacy,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,67,13,1,33,35,292,0,29,34950.0,1380700009.0,Santa Elena,Bgy,3750.0,537408.0,3.0,0.0
pharmacy,,14.6325782,121.0962448,Pharmacy,pharmacy,322793954,Mercury Drug,Marikina,1800,W. C. Paz,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,yes,,,,,,,,,,,,,1098321643979754,,,,https://www.mercurydrug.com/,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,67,13,1,33,35,288,0,30,34950.0,1380700009.0,Santa Elena,Bgy,3750.0,537408.0,3.0,0.0
pharmacy,,14.6117937,121.0708307,Pharmacy,pharmacy,340863688,South Star Drug,Quezon City,1110,Katipunan Avenue,,South Star Drug,Q7568544,,pharmacy,,,,,,,,,,,,,,523748549261150,,,,,,0,yes,,,,,,,,,,,,,,,,,,,yes,nandyg,Mapillary 2022-03-15,2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,103,13,4,18,24,379,0,35,35323.0,1381300092.0,Saint Ignatius,Bgy,2201.0,259890.0,2.0,0.0
pharmacy,,13.9369703,121.6132149,Pharmacy,pharmacy,346676318,Mercury Drug,Lucena,4301,Manuel Quezon Avenue,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,17,2,9,5,63,0,8,12647.0,431200006.0,Barangay 3,Bgy,1796.0,130805.0,1.0,0.0
pharmacy,,13.9369692,121.6133791,Pharmacy,pharmacy,346676990,Carlos Superdrug,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,17,2,9,5,63,0,8,12648.0,431200007.0,Barangay 4,Bgy,1413.0,106215.0,1.0,0.0
pharmacy,,13.9332487,121.6129016,Pharmacy,pharmacy,346680656,Mercury Drug,Lucena,4301,Quezon Avenue,,,,,,yes,,,,,,,,,,,,,1201203510338173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50,16,2,9,5,59,0,8,12650.0,431200009.0,Barangay 6,Bgy,1387.0,104018.0,1.0,0.0
pharmacy,,10.3101461,123.9498262,Pharmacy,pharmacy,355114225,Rose Pharmacy,Lapu-lapu,,G. Y. Dela Serna Street,,Rose Pharmacy,Q62663208,,pharmacy,,,,,,,,,Babag-Looc,6:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfbate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,26,12,0,5,4,56,0,1,23155.0,731100012.0,Gun-ob,Bgy,7188.0,2655127.0,7.0,2.0
pharmacy,,10.3261427,123.9524605,Pharmacy,pharmacy,355114376,La Joela Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfbate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,44,15,0,6,10,71,0,1,23189.0,731300016.0,Looc,Bgy,5932.0,924156.0,5.0,0.0
pharmacy,,10.3325310,123.9364194,Pharmacy,pharmacy,355114487,Rose Pharmacy,,,M.C. Briones Street,,Rose Pharmacy,Q62663208,,pharmacy,,,,,,,,,,24/7,,,,1181501285604478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,44,13,0,8,12,140,1,2,23185.0,731300012.0,Guizo,Bgy,3053.0,391938.0,3.0,0.0
pharmacy,,14.5765544,121.0331948,Pharmacy,pharmacy,357733228,Mercury Drug,Mandaluyong,1550,San Francisco,Maysilo,,,,,yes,no,,,,,,,Mandaluyong - Maysilo,24/7,,,,,,,,,,,,,,,,,,,,+63 2 535 8019,,,,,,,,,,,,,,,0700-1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,193,12,6,26,31,517,0,59,34025.0,1380500022.0,Plainview,Bgy,4857.0,1083872.0,4.0,1.0
pharmacy,,14.6819089,121.1153007,Pharmacy,pharmacy,357738914,Mercury Drug,,,General Luna Street,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,,,,,,,,,,,,,Rizal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,2,5,1,19,0,8,12594.0,405811001.0,Ampid I,Bgy,6745.0,1248584.0,6.0,1.0
pharmacy,,13.9378298,121.6132589,Pharmacy,pharmacy,358698139,Watsons,Lucena,4301,P. Gomez Street,,Watsons,Q7974785,en:Watsons,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,17,2,9,5,63,0,8,12647.0,431200006.0,Barangay 3,Bgy,1796.0,130805.0,1.0,0.0
pharmacy,,10.3250276,123.9407102,Pharmacy,pharmacy,369910563,Weng-Weng Pharmacy,,,A. Soriano Avenue,,,,,,,,,,,,,,,,,,,995741581234051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weng-Weng Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,41,15,0,6,11,116,1,1,23183.0,731300010.0,Centro,Bgy,2844.0,317251.0,2.0,0.0
pharmacy,,14.0711196,120.6325975,Pharmacy,pharmacy,369910566,Mercury Drug,Nasugbu,,J.P. Laurel,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,,,,,,,,,Nasugbu J.P. Laurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,7,1,4,10,16,0,1,9303.0,401019014.0,Barangay 9,Bgy,1177.0,63783.0,1.0,0.0
pharmacy,,10.3099340,123.8939840,Pharmacy,pharmacy,369910792,Mercury Drug,,,,,Mercury Drug,Q6818610,,pharmacy,yes,,,,,,,,Fuente Osmeña,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,136,26,2,28,26,484,0,27,23081.0,730600020.0,Capitol Site,Bgy,4840.0,793818.0,4.0,0.0
pharmacy,,10.3011691,123.9622257,Pharmacy,pharmacy,369910879,Rose Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfbate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,30,16,1,7,8,102,0,0,23148.0,731100005.0,Basak,Bgy,14849.0,8002930.0,14.0,8.0
pharmacy,,14.5669514,121.0118384,Pharmacy,pharmacy,369918625,Mercury Drug,,,Pablo Ocampo Street,,,,,pharmacy,,,,Kingswood Makati,,,,Cabanelas Street,,07:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mrcury,cfbate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,436,20,5,26,52,835,0,24,33968.0,1380300012.0,La Paz,Bgy,2388.0,250211.0,2.0,0.0
pharmacy,,7.0777718,125.6135258,Pharmacy,pharmacy,372739989,Mercury Drug,,,,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,160,28,2,61,46,848,2,40,32601.0,1130700146.0,Barangay 13-B,Bgy,2023.0,129707.0,2.0,0.0
pharmacy,Mercury Drug,14.3462357,121.0633795,Pharmacy,pharmacy,378662106,Mercury Drug,,,,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,28,8,0,8,4,50,0,4,11143.0,403425026.0,Pacita 1,Bgy,5638.0,1434444.0,5.0,1.0
pharmacy,,10.3387503,123.9117042,Pharmacy,pharmacy,380438537,Rose Pharmacy,,,M. Cuenco Avenue,,Rose Pharmacy,Q62663208,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45,27,5,6,7,312,0,8,23097.0,730600037.0,Kasambagan,Bgy,6409.0,1831645.0,6.0,1.0
pharmacy,,14.5481732,121.0010144,Pharmacy,pharmacy,383595887,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,274,22,4,29,36,449,0,13,35060.0,1381100060.0,Barangay 60,Bgy,882.0,36118.0,0.0,0.0
pharmacy,,8.4743373,124.6856903,Pharmacy,pharmacy,393731993,Mercury Drug,,,Butuan – Cagayan de Oro – Iligan Road,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,,,,,,,,,Gusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,1,0,3,0,2,31416.0,1030500049.0,Gusa,Bgy,10664.0,4564059.0,10.0,4.0
pharmacy,,14.4388433,121.0049223,Pharmacy,pharmacy,402912590,Mercury Drug,Las Piñas,,Alabang-Zapote Road,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Puregold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,44,14,1,15,19,278,0,4,33947.0,1380200008.0,Talon Uno,Bgy,11974.0,1197652.0,11.0,1.0
pharmacy,,14.4564168,121.0076296,Pharmacy,pharmacy,403674540,Mercury Drug,Parañaque,1700,Aguirre Avenue,El Grande Avenue,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,yes,,,,,,,,Parañaque BF Homes El Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50,17,2,21,9,213,0,6,34991.0,1381000007.0,B. F. Homes,Bgy,17811.0,7424629.0,17.0,7.0
pharmacy,,14.4227116,121.0300610,Pharmacy,pharmacy,404110939,Mercury Drug,Muntinlupa,,,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,98,7,3,14,21,257,0,9,34966.0,1380800009.0,New Alabang Village,Bgy,14259.0,6752024.0,14.0,6.0
pharmacy,,14.4448756,121.0277144,Pharmacy,pharmacy,404111036,Mercury Drug,Parañaque,,Aguirre Avenue,,Mercury Drug,Q6818610,,pharmacy,yes,,,,,,,,Parañaque BF Homes,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45,12,4,20,7,201,0,3,34991.0,1381000007.0,B. F. Homes,Bgy,17811.0,7424629.0,17.0,7.0
pharmacy,,7.0658082,125.6076608,Pharmacy,pharmacy,405885946,Mercury Drug,Davao City,8000,San Pedro Street,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,yes,,,,,,,,,24/7,,,Davao del Sur,,,,,,,,,,,,,,,,,,,,,,,,,,Poblacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,138,30,2,53,47,645,4,38,32591.0,1130700136.0,Barangay 3-A,Bgy,2062.0,201632.0,2.0,0.0
pharmacy,,7.0547213,125.5453240,Pharmacy,pharmacy,408121648,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,2,9,1,27,0,2,32573.0,1130700116.0,Talomo,Bgy,12832.0,6558576.0,12.0,6.0
pharmacy,,14.2492847,121.0640342,Pharmacy,pharmacy,411227922,Mercury Drug,Santa Rosa,,Santa Rosa - Tagaytay Road,,,,,,,,,,,,,,Paseo de Sta. Rosa,,,,,,limited,,,,,,,,,,,,,,,,,,,,,Paseo 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30,0,0,2,1,79,0,0,11203.0,403428006.0,Don Jose,Bgy,26985.0,17220572.0,26.0,17.0
pharmacy,,14.5695024,121.1064379,Pharmacy,pharmacy,412695375,TGP,Cainta,1900,East Bank Road,,The Generics Pharmacy,Q61948677,,pharmacy,,,,San Andres,,,,,,,,,Rizal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,8,3,28,10,68,1,8,12530.0,405805014.0,San Andres,Bgy,12919.0,4959115.0,12.0,4.0
pharmacy,,10.2979613,123.8849901,Pharmacy,pharmacy,413986571,"NRMJ Quality Drug ,Inc.",,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfbate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,94,21,2,30,18,278,0,21,23099.0,730600040.0,Labangon,Bgy,5004.0,1121401.0,5.0,1.0
pharmacy,,10.2983911,123.8953011,Pharmacy,pharmacy,413986597,Watsons,,,,,Watsons,Q7974785,en:Watsons,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfbate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,105,20,0,17,24,302,0,21,23108.0,730600050.0,Pahina Central,Bgy,2317.0,257453.0,2.0,0.0
pharmacy,,14.2058910,121.1553374,Pharmacy,pharmacy,419018050,Mercury Drug,,,,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,58,7,0,17,15,83,0,4,10666.0,403405038.0,Barangay 1,Bgy,3282.0,370546.0,3.0,0.0
pharmacy,,14.2063059,121.1547277,Pharmacy,pharmacy,419018060,Southstar Drug,,,,,Southstar Drug,Q7568544,en:South Star Drug,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,59,7,0,17,15,84,0,4,10666.0,403405038.0,Barangay 1,Bgy,3282.0,370546.0,3.0,0.0
pharmacy,,14.5587634,121.0241749,Pharmacy,pharmacy,419725035,Mercury Drug,Makati,1227,Valero Street,,Mercury Drug,Q6818610,,pharmacy,yes,,,,,,,,,07:00-20:00,,,,,,,,,,,,,149,,,,,,,,,,,,,Valero Carpark 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,448,15,3,19,41,861,0,43,33961.0,1380300002.0,Bel-Air,Bgy,8096.0,1716539.0,8.0,1.0
pharmacy,Mercury Drug Corporation,14.7439310,120.9713343,Pharmacy,pharmacy,422463939,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,9,3,18,8,75,0,5,6064.0,301412015.0,Malhacan,Bgy,7510.0,2322724.0,7.0,2.0
pharmacy,Mercury Drug,14.5564228,121.0199127,Pharmacy,pharmacy,425502301,Mercury Drug,Makati,1229,Dela Rosa Access Road 2,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,,,,,,,,,,,,,,,,,https://www.facebook.com/mercurydrugph,https://www.mercurydrug.com/,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,468,16,3,17,49,853,0,45,33977.0,1380300025.0,San Lorenzo,Bgy,5666.0,1709221.0,5.0,1.0
pharmacy,,7.0662008,125.6071669,Pharmacy,pharmacy,427496477,Amesco Drug,Davao City,8000,San Pedro Street,,,,,pharmacy,,,,,,,,,,,,,Davao del Sur,,,,,,,,,,,,,,,,,,,,,,,,,,Poblacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,139,30,2,53,48,657,4,38,32591.0,1130700136.0,Barangay 3-A,Bgy,2062.0,201632.0,2.0,0.0
pharmacy,,7.0682028,125.6096075,Pharmacy,pharmacy,427496605,Save On,Davao City,8000,C. Bangoy Street,,,,,pharmacy,,,,,,,,,,,,,Davao del Sur,,,,,,,,,,,,,,,,,,,,,,,,,,Poblacion District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,153,30,2,55,46,744,4,41,32622.0,1130700167.0,Barangay 34-D,Bgy,1873.0,189625.0,1.0,0.0
